BaseTemp,MaskThreshold,SSP,Year,Region,ExposedPopulation,weighted_cdd,warming_level,RegionalPop
cdd_26p0,mask_50,pop_SSP1,2070,20,978903940.0,273.5025057116636,2.554702,1147859800.0
cdd_26p0,mask_50,pop_SSP1,2070,21,418208800.0,860.0047067211552,2.554702,428890880.0
cdd_26p0,mask_50,pop_SSP1,2070,22,283852130.0,660.3175908828994,2.554702,297357660.0
cdd_26p0,mask_50,pop_SSP1,2070,23,80496696.0,143.08295616524572,2.554702,95463000.0
cdd_26p0,mask_50,pop_SSP1,2070,24,26574376.0,70.89238625053626,2.554702,43537636.0
cdd_26p0,mask_50,pop_SSP1,2070,25,626447170.0,946.8060448849324,2.554702,677983000.0
cdd_26p0,mask_50,pop_SSP1,2070,26,277904500.0,228.1930525812191,2.554702,375558880.0
cdd_26p0,mask_50,pop_SSP1,2080,1,2989076.2,22.84851529154541,2.845921,44620250.0
cdd_26p0,mask_50,pop_SSP1,2080,2,320784100.0,257.2465150201253,2.845921,395203330.0
cdd_26p0,mask_50,pop_SSP1,2080,3,67920690.0,268.10569688721586,2.845921,132715140.0
cdd_26p0,mask_50,pop_SSP1,2080,4,81672350.0,306.37711312755846,2.845921,98098780.0
cdd_26p0,mask_50,pop_SSP1,2080,5,177985890.0,482.7754951684261,2.845921,190773550.0
cdd_26p0,mask_50,pop_SSP1,2080,6,116872744.0,287.07289925043665,2.845921,226005010.0
cdd_26p0,mask_50,pop_SSP1,2080,7,282727400.0,530.6707096253542,2.845921,283658080.0
cdd_26p0,mask_50,pop_SSP1,2080,8,1190744800.0,1045.2070721384791,2.845921,1224136200.0
cdd_26p0,mask_50,pop_SSP1,2080,9,283717760.0,461.17094070151694,2.845921,654119700.0
cdd_26p0,mask_50,pop_SSP1,2080,10,32396538.0,98.46613743752712,2.845921,64471650.0
cdd_26p0,mask_50,pop_SSP1,2080,11,116331630.0,43.33819330211755,2.845921,426984860.0
cdd_26p0,mask_50,pop_SSP1,2080,12,34307410.0,55.541091947519966,2.845921,91174940.0
cdd_26p0,mask_50,pop_SSP1,2080,13,74529240.0,195.528613055126,2.845921,90921100.0
cdd_26p0,mask_50,pop_SSP1,2080,14,22877758.0,63.55225531750763,2.845921,39598330.0
cdd_26p0,mask_50,pop_SSP1,2080,15,80869320.0,316.89285182952256,2.845921,97576300.0
cdd_26p0,mask_50,pop_SSP1,2080,16,53524716.0,73.82510014207337,2.845921,143305800.0
cdd_26p0,mask_50,pop_SSP1,2080,17,353517250.0,845.1046310340784,2.845921,376284930.0
cdd_26p0,mask_50,pop_SSP1,2080,18,1371940600.0,1135.26312165592,2.845921,1396979000.0
cdd_26p0,mask_50,pop_SSP1,2080,19,50001480.0,98.42644672383351,2.845921,57179110.0
cdd_26p0,mask_50,pop_SSP1,2080,20,904207550.0,300.5284250690698,2.845921,1038973760.0
cdd_26p0,mask_50,pop_SSP1,2080,21,399231040.0,934.7268215375561,2.845921,407564600.0
cdd_26p0,mask_50,pop_SSP1,2080,22,271032450.0,728.227412070758,2.845921,281531460.0
cdd_26p0,mask_50,pop_SSP1,2080,23,77038940.0,159.5717446856396,2.845921,87863890.0
cdd_26p0,mask_50,pop_SSP1,2080,24,30280436.0,81.81345320007777,2.845921,43898824.0
cdd_26p0,mask_50,pop_SSP1,2080,25,627132800.0,1011.0090771828735,2.845921,669882750.0
cdd_26p0,mask_50,pop_SSP1,2080,26,309443600.0,268.9492255818309,2.845921,386785280.0
cdd_26p0,mask_50,pop_SSP1,2090,1,10596282.0,32.16855611146604,3.137292,43763460.0
cdd_26p0,mask_50,pop_SSP1,2090,2,334205020.0,284.3946459018283,3.137292,392706430.0
cdd_26p0,mask_50,pop_SSP1,2090,3,67250660.0,290.9362981731613,3.137292,126606850.0
cdd_26p0,mask_50,pop_SSP1,2090,4,77317170.0,343.6449655249783,3.137292,92409900.0
cdd_26p0,mask_50,pop_SSP1,2090,5,166144270.0,535.6155562863487,3.137292,175775840.0
cdd_26p0,mask_50,pop_SSP1,2090,6,112433990.0,315.4705858121827,3.137292,212886300.0
cdd_26p0,mask_50,pop_SSP1,2090,7,275808900.0,573.5586641427279,3.137292,276513900.0
cdd_26p0,mask_50,pop_SSP1,2090,8,1210427400.0,1122.277976214431,3.137292,1243985900.0
cdd_26p0,mask_50,pop_SSP1,2090,9,307788930.0,492.9845226954213,3.137292,648780400.0
cdd_26p0,mask_50,pop_SSP1,2090,10,31773914.0,115.32016308165036,3.137292,60033336.0
cdd_26p0,mask_50,pop_SSP1,2090,11,128258700.0,51.687555093193886,3.137292,413250300.0
cdd_26p0,mask_50,pop_SSP1,2090,12,35089270.0,69.81613094451822,3.137292,85553730.0
cdd_26p0,mask_50,pop_SSP1,2090,13,72930040.0,217.6331543444502,3.137292,86465120.0
cdd_26p0,mask_50,pop_SSP1,2090,14,24524764.0,81.35199965134815,3.137292,37064172.0
cdd_26p0,mask_50,pop_SSP1,2090,15,81061640.0,349.54283417612214,3.137292,94346904.0
cdd_26p0,mask_50,pop_SSP1,2090,16,61700100.0,87.77285103151931,3.137292,137513820.0
cdd_26p0,mask_50,pop_SSP1,2090,17,342785120.0,896.6061196497727,3.137292,364307700.0
cdd_26p0,mask_50,pop_SSP1,2090,18,1264759400.0,1208.0340122430482,3.137292,1287154300.0
cdd_26p0,mask_50,pop_SSP1,2090,19,45936000.0,113.63915929634827,3.137292,51643520.0
cdd_26p0,mask_50,pop_SSP1,2090,20,826453900.0,332.643630719987,3.137292,929867260.0
cdd_26p0,mask_50,pop_SSP1,2090,21,375480800.0,1006.6329410136439,3.137292,381329660.0
cdd_26p0,mask_50,pop_SSP1,2090,22,254870750.0,788.8948960188075,3.137292,263148960.0
cdd_26p0,mask_50,pop_SSP1,2090,23,72186000.0,176.80460241710932,3.137292,80022490.0
cdd_26p0,mask_50,pop_SSP1,2090,24,30143448.0,91.77467032209631,3.137292,43116236.0
cdd_26p0,mask_50,pop_SSP1,2090,25,616091900.0,1075.4920260303907,3.137292,648921200.0
cdd_26p0,mask_50,pop_SSP1,2090,26,316340740.0,303.90723956603875,3.137292,387177100.0
cdd_26p0,mask_50,pop_SSP1,2100,1,21679292.0,44.81186115119275,3.422318,41334500.0
cdd_26p0,mask_50,pop_SSP1,2100,2,330767230.0,311.241218950718,3.422318,382343550.0
cdd_26p0,mask_50,pop_SSP1,2100,3,63561612.0,307.29547842802157,3.422318,118474700.0
cdd_26p0,mask_50,pop_SSP1,2100,4,72728590.0,374.5424660624467,3.422318,85604180.0
cdd_26p0,mask_50,pop_SSP1,2100,5,153252620.0,582.5727953141084,3.422318,159448770.0
cdd_26p0,mask_50,pop_SSP1,2100,6,104543360.0,338.9783691419585,3.422318,196914220.0
cdd_26p0,mask_50,pop_SSP1,2100,7,265709860.0,609.7534922474085,3.422318,266232200.0
cdd_26p0,mask_50,pop_SSP1,2100,8,1197555700.0,1179.458631475979,3.422318,1230346500.0
cdd_26p0,mask_50,pop_SSP1,2100,9,319117500.0,520.835353569579,3.422318,629134000.0
cdd_26p0,mask_50,pop_SSP1,2100,10,29739810.0,128.61394328043923,3.422318,55014532.0
cdd_26p0,mask_50,pop_SSP1,2100,11,141680160.0,60.039271974922016,3.422318,389888200.0
cdd_26p0,mask_50,pop_SSP1,2100,12,38063950.0,85.18951506744665,3.422318,80128870.0
cdd_26p0,mask_50,pop_SSP1,2100,13,73330856.0,233.52148007145078,3.422318,81469210.0
cdd_26p0,mask_50,pop_SSP1,2100,14,25403844.0,102.68876852265737,3.422318,34660790.0
cdd_26p0,mask_50,pop_SSP1,2100,15,78402900.0,381.35462928367514,3.422318,90474380.0
cdd_26p0,mask_50,pop_SSP1,2100,16,73917610.0,104.1822878897098,3.422318,131682300.0
cdd_26p0,mask_50,pop_SSP1,2100,17,326875200.0,939.8582010432023,3.422318,347380600.0
cdd_26p0,mask_50,pop_SSP1,2100,18,1146040800.0,1277.133950168439,3.422318,1164688100.0
cdd_26p0,mask_50,pop_SSP1,2100,19,41345584.0,130.20167367877724,3.422318,45889290.0
cdd_26p0,mask_50,pop_SSP1,2100,20,754156300.0,369.6311856365731,3.422318,831249700.0
cdd_26p0,mask_50,pop_SSP1,2100,21,346956130.0,1073.8388973004317,3.422318,351520450.0
cdd_26p0,mask_50,pop_SSP1,2100,22,234926460.0,840.2514716193392,3.422318,242425780.0
cdd_26p0,mask_50,pop_SSP1,2100,23,65705510.0,194.46960693096057,3.422318,71976080.0
cdd_26p0,mask_50,pop_SSP1,2100,24,29277928.0,100.45895549572397,3.422318,41043690.0
cdd_26p0,mask_50,pop_SSP1,2100,25,588525700.0,1138.8412837990859,3.422318,618490500.0
cdd_26p0,mask_50,pop_SSP1,2100,26,316088000.0,331.7152299837363,3.422318,378042140.0
cdd_26p0,mask_50,pop_SSP2,2040,1,0.0,6.308290592628771,1.693643,41235690.0
cdd_26p0,mask_50,pop_SSP2,2040,2,227258300.0,158.24885977037928,1.693643,367379520.0
cdd_26p0,mask_50,pop_SSP2,2040,3,58583450.0,169.25689135865161,1.693643,142523300.0
cdd_26p0,mask_50,pop_SSP2,2040,4,75330140.0,159.13383621868445,1.693643,108550970.0
cdd_26p0,mask_50,pop_SSP2,2040,5,161240380.0,273.13319112885324,1.693643,227847470.0
cdd_26p0,mask_50,pop_SSP2,2040,6,91250210.0,170.5981097878132,1.693643,248099980.0
cdd_26p0,mask_50,pop_SSP2,2040,7,254507100.0,351.3436934638442,1.693643,267329170.0
cdd_26p0,mask_50,pop_SSP2,2040,8,854303300.0,701.1669518559968,1.693643,912532350.0
cdd_26p0,mask_50,pop_SSP2,2040,9,199889940.0,329.0183543222841,1.693643,536728770.0
cdd_26p0,mask_50,pop_SSP2,2040,10,14201415.0,42.07476079959395,1.693643,67723840.0
cdd_26p0,mask_50,pop_SSP2,2040,11,72010270.0,18.113717563180266,1.693643,429634530.0
cdd_26p0,mask_50,pop_SSP2,2040,12,14999248.0,19.09524662862341,1.693643,111103150.0
cdd_26p0,mask_50,pop_SSP2,2040,13,36988136.0,106.26565153574064,1.693643,95478960.0
cdd_26p0,mask_50,pop_SSP2,2040,14,5270517.5,21.654879193858136,1.693643,48097216.0
cdd_26p0,mask_50,pop_SSP2,2040,15,65756050.0,193.77533147915238,1.693643,95847944.0
cdd_26p0,mask_50,pop_SSP2,2040,16,28929070.0,33.96638507492709,1.693643,156275730.0
cdd_26p0,mask_50,pop_SSP2,2040,17,306576160.0,629.197833960315,1.693643,352059260.0
cdd_26p0,mask_50,pop_SSP2,2040,18,1571722500.0,848.0169558652285,1.693643,1604890600.0
cdd_26p0,mask_50,pop_SSP2,2040,19,45098196.0,47.681649496226996,1.693643,76008750.0
cdd_26p0,mask_50,pop_SSP2,2040,20,1105285400.0,192.25461861374367,1.693643,1410251500.0
cdd_26p0,mask_50,pop_SSP2,2040,21,433175800.0,642.3921844355518,1.693643,456747040.0
cdd_26p0,mask_50,pop_SSP2,2040,22,295354620.0,466.3216955503318,1.693643,318782430.0
cdd_26p0,mask_50,pop_SSP2,2040,23,91258940.0,95.818376282328,1.693643,112398424.0
cdd_26p0,mask_50,pop_SSP2,2040,24,11326166.0,46.8845090346051,1.693643,39078732.0
cdd_26p0,mask_50,pop_SSP2,2040,25,572955300.0,760.8287503616264,1.693643,630920060.0
cdd_26p0,mask_50,pop_SSP2,2040,26,171709580.0,137.12300766274234,1.693643,297976000.0
cdd_26p0,mask_50,pop_SSP2,2050,1,0.0,9.013259708293118,1.980731,42558132.0
cdd_26p0,mask_50,pop_SSP2,2050,2,257004670.0,179.0020632238629,1.980731,380150100.0
cdd_26p0,mask_50,pop_SSP2,2050,3,61413264.0,188.89201458444032,1.980731,147781920.0
cdd_26p0,mask_50,pop_SSP2,2050,4,82663350.0,188.12307976113172,1.980731,112591950.0
cdd_26p0,mask_50,pop_SSP2,2050,5,173457330.0,318.11127594671854,1.980731,228028000.0
cdd_26p0,mask_50,pop_SSP2,2050,6,105199340.0,195.9422767162702,1.980731,255523500.0
cdd_26p0,mask_50,pop_SSP2,2050,7,279586900.0,390.6370608390218,1.980731,292867360.0
cdd_26p0,mask_50,pop_SSP2,2050,8,1057665900.0,773.1675013316251,1.980731,1111875200.0
cdd_26p0,mask_50,pop_SSP2,2050,9,243774300.0,357.7003795450093,1.980731,628347100.0
cdd_26p0,mask_50,pop_SSP2,2050,10,17970380.0,52.31144761079668,1.980731,69606420.0
cdd_26p0,mask_50,pop_SSP2,2050,11,80304200.0,22.671464300861505,1.980731,433655460.0
cdd_26p0,mask_50,pop_SSP2,2050,12,18723678.0,24.64202877886465,1.980731,106137620.0
cdd_26p0,mask_50,pop_SSP2,2050,13,41164600.0,123.31232550379241,1.980731,97837060.0
cdd_26p0,mask_50,pop_SSP2,2050,14,11351419.0,27.88543659003541,1.980731,46139016.0
cdd_26p0,mask_50,pop_SSP2,2050,15,74099990.0,219.80823357584043,1.980731,104102540.0
cdd_26p0,mask_50,pop_SSP2,2050,16,33806984.0,41.102804331292916,1.980731,154594640.0
cdd_26p0,mask_50,pop_SSP2,2050,17,338881200.0,678.0301468190621,1.980731,384014180.0
cdd_26p0,mask_50,pop_SSP2,2050,18,1610481200.0,909.2553665279003,1.980731,1644272400.0
cdd_26p0,mask_50,pop_SSP2,2050,19,55942430.0,58.11084174122365,1.980731,72344100.0
cdd_26p0,mask_50,pop_SSP2,2050,20,1072521700.0,216.386830376362,1.980731,1339330600.0
cdd_26p0,mask_50,pop_SSP2,2050,21,448236670.0,708.8224495278071,1.980731,469752540.0
cdd_26p0,mask_50,pop_SSP2,2050,22,303501730.0,524.8298256050491,1.980731,326289730.0
cdd_26p0,mask_50,pop_SSP2,2050,23,86514590.0,109.40582409689833,1.980731,105730216.0
cdd_26p0,mask_50,pop_SSP2,2050,24,13545652.0,53.401097872038505,1.980731,41301784.0
cdd_26p0,mask_50,pop_SSP2,2050,25,637259000.0,816.6479363621228,1.980731,694634560.0
cdd_26p0,mask_50,pop_SSP2,2050,26,217905500.0,161.7218601311705,1.980731,355352580.0
cdd_26p0,mask_50,pop_SSP2,2060,1,0.0,12.631934400310017,2.268381,43672144.0
cdd_26p0,mask_50,pop_SSP2,2060,2,286463260.0,204.66974747575946,2.268381,390528700.0
cdd_26p0,mask_50,pop_SSP2,2060,3,71451440.0,214.00002442228515,2.268381,150414260.0
cdd_26p0,mask_50,pop_SSP2,2060,4,88022250.0,225.49808388354174,2.268381,114195710.0
cdd_26p0,mask_50,pop_SSP2,2060,5,179815760.0,371.5749855380278,2.268381,223749180.0
cdd_26p0,mask_50,pop_SSP2,2060,6,118331740.0,225.17033432935094,2.268381,258169620.0
cdd_26p0,mask_50,pop_SSP2,2060,7,308470800.0,436.50445336644344,2.268381,311802100.0
cdd_26p0,mask_50,pop_SSP2,2060,8,1254374300.0,861.8597900265482,2.268381,1305529200.0
cdd_26p0,mask_50,pop_SSP2,2060,9,286798400.0,391.7458839303302,2.268381,709911600.0
cdd_26p0,mask_50,pop_SSP2,2060,10,21842798.0,64.93266071378825,2.268381,69768220.0
cdd_26p0,mask_50,pop_SSP2,2060,11,96113420.0,28.692681915170816,2.268381,434905060.0
cdd_26p0,mask_50,pop_SSP2,2060,12,25259676.0,33.1205379750863,2.268381,101370700.0
cdd_26p0,mask_50,pop_SSP2,2060,13,66279564.0,145.46928426422448,2.268381,97814136.0
cdd_26p0,mask_50,pop_SSP2,2060,14,16560478.0,38.158706548070775,2.268381,43993936.0
cdd_26p0,mask_50,pop_SSP2,2060,15,84059510.0,252.01788928554421,2.268381,109548380.0
cdd_26p0,mask_50,pop_SSP2,2060,16,40661890.0,51.63840186812805,2.268381,152312130.0
cdd_26p0,mask_50,pop_SSP2,2060,17,370426100.0,732.6013355958274,2.268381,406616400.0
cdd_26p0,mask_50,pop_SSP2,2060,18,1615172600.0,984.7741733937696,2.268381,1648807700.0
cdd_26p0,mask_50,pop_SSP2,2060,19,54738620.0,71.35312814206735,2.268381,67111020.0
cdd_26p0,mask_50,pop_SSP2,2060,20,1023560960.0,245.05521788220634,2.268381,1234886400.0
cdd_26p0,mask_50,pop_SSP2,2060,21,457034780.0,784.3979334564735,2.268381,473015070.0
cdd_26p0,mask_50,pop_SSP2,2060,22,305906500.0,592.4706897105491,2.268381,327306980.0
cdd_26p0,mask_50,pop_SSP2,2060,23,83107720.0,126.24080583809274,2.268381,99497010.0
cdd_26p0,mask_50,pop_SSP2,2060,24,19138680.0,61.89635773699566,2.268381,43214544.0
cdd_26p0,mask_50,pop_SSP2,2060,25,689011200.0,881.8895888761422,2.268381,746201660.0
cdd_26p0,mask_50,pop_SSP2,2060,26,271099200.0,194.0700740206863,2.268381,407346560.0
cdd_26p0,mask_50,pop_SSP2,2070,1,864450.75,16.745061712754335,2.554702,44633880.0
cdd_26p0,mask_50,pop_SSP2,2070,2,311140540.0,230.66964968938686,2.554702,400180160.0
cdd_26p0,mask_50,pop_SSP2,2070,3,73000060.0,239.84089981767207,2.554702,150940340.0
cdd_26p0,mask_50,pop_SSP2,2070,4,90821620.0,264.02207354285116,2.554702,114043016.0
cdd_26p0,mask_50,pop_SSP2,2070,5,178442800.0,425.8429655925154,2.554702,215887780.0
cdd_26p0,mask_50,pop_SSP2,2070,6,128490430.0,254.992970742494,2.554702,256786940.0
cdd_26p0,mask_50,pop_SSP2,2070,7,321823900.0,482.85315148331523,2.554702,323482020.0
cdd_26p0,mask_50,pop_SSP2,2070,8,1437702300.0,951.8182700004267,2.554702,1482260500.0
cdd_26p0,mask_50,pop_SSP2,2070,9,323729200.0,425.9966890528899,2.554702,775675140.0
cdd_26p0,mask_50,pop_SSP2,2070,10,30978432.0,78.94906227531607,2.554702,68638130.0
cdd_26p0,mask_50,pop_SSP2,2070,11,104047010.0,35.16111972110812,2.554702,433964700.0
cdd_26p0,mask_50,pop_SSP2,2070,12,29916492.0,42.55531990697821,2.554702,96273770.0
cdd_26p0,mask_50,pop_SSP2,2070,13,73393860.0,168.74227760523692,2.554702,95941550.0
cdd_26p0,mask_50,pop_SSP2,2070,14,18620080.0,49.334406644391656,2.554702,41861824.0
cdd_26p0,mask_50,pop_SSP2,2070,15,91159816.0,284.46499982487455,2.554702,112581130.0
cdd_26p0,mask_50,pop_SSP2,2070,16,46105556.0,62.464429418435344,2.554702,149028450.0
cdd_26p0,mask_50,pop_SSP2,2070,17,385672320.0,787.7597695744297,2.554702,418741570.0
cdd_26p0,mask_50,pop_SSP2,2070,18,1590009100.0,1060.418820618756,2.554702,1622686700.0
cdd_26p0,mask_50,pop_SSP2,2070,19,50922630.0,84.74579878580872,2.554702,61197800.0
cdd_26p0,mask_50,pop_SSP2,2070,20,956426900.0,273.47518017025305,2.554702,1121519900.0
cdd_26p0,mask_50,pop_SSP2,2070,21,456781440.0,859.806990148222,2.554702,468443650.0
cdd_26p0,mask_50,pop_SSP2,2070,22,308580100.0,660.2101652117522,2.554702,323262140.0
cdd_26p0,mask_50,pop_SSP2,2070,23,78195710.0,143.07989495273264,2.554702,92734200.0
cdd_26p0,mask_50,pop_SSP2,2070,24,27261890.0,70.90213878775747,2.554702,44664010.0
cdd_26p0,mask_50,pop_SSP2,2070,25,723092350.0,947.0181490599338,2.554702,782588300.0
cdd_26p0,mask_50,pop_SSP2,2070,26,333581820.0,228.21766637838735,2.554702,450714980.0
cdd_26p0,mask_50,pop_SSP2,2080,1,3038696.0,22.850391316383508,2.845921,45265812.0
cdd_26p0,mask_50,pop_SSP2,2080,2,330734660.0,257.55573368406647,2.845921,407399500.0
cdd_26p0,mask_50,pop_SSP2,2080,3,76589540.0,268.1070039623898,2.845921,149714400.0
cdd_26p0,mask_50,pop_SSP2,2080,4,93577450.0,306.33353985631584,2.845921,112397820.0
cdd_26p0,mask_50,pop_SSP2,2080,5,191577150.0,482.98221181121005,2.845921,205340940.0
cdd_26p0,mask_50,pop_SSP2,2080,6,130291580.0,287.28787270003556,2.845921,251980200.0
cdd_26p0,mask_50,pop_SSP2,2080,7,329272580.0,530.9805237191601,2.845921,330356480.0
cdd_26p0,mask_50,pop_SSP2,2080,8,1588647200.0,1045.4394854228588,2.845921,1632995200.0
cdd_26p0,mask_50,pop_SSP2,2080,9,356350530.0,460.7615200498783,2.845921,821835840.0
cdd_26p0,mask_50,pop_SSP2,2080,10,33473452.0,98.73719691014693,2.845921,66502090.0
cdd_26p0,mask_50,pop_SSP2,2080,11,118016744.0,43.338355472066056,2.845921,433175170.0
cdd_26p0,mask_50,pop_SSP2,2080,12,34368824.0,55.5395414875706,2.845921,91335220.0
cdd_26p0,mask_50,pop_SSP2,2080,13,76299230.0,196.09806053656598,2.845921,93042460.0
cdd_26p0,mask_50,pop_SSP2,2080,14,23041008.0,63.55163693376957,2.845921,39881184.0
cdd_26p0,mask_50,pop_SSP2,2080,15,94722890.0,317.24532616469065,2.845921,114282900.0
cdd_26p0,mask_50,pop_SSP2,2080,16,54422630.0,73.8941771886109,2.845921,145581340.0
cdd_26p0,mask_50,pop_SSP2,2080,17,396968300.0,845.7397946591733,2.845921,422534880.0
cdd_26p0,mask_50,pop_SSP2,2080,18,1540548600.0,1135.0438211321016,2.845921,1568660100.0
cdd_26p0,mask_50,pop_SSP2,2080,19,48755336.0,98.41919354245445,2.845921,55754692.0
cdd_26p0,mask_50,pop_SSP2,2080,20,883087600.0,300.50028375960363,2.845921,1014721300.0
cdd_26p0,mask_50,pop_SSP2,2080,21,448536100.0,934.5184181800938,2.845921,457892400.0
cdd_26p0,mask_50,pop_SSP2,2080,22,303585600.0,728.1034246463279,2.845921,315345660.0
cdd_26p0,mask_50,pop_SSP2,2080,23,75355490.0,159.56838330846682,2.845921,85943896.0
cdd_26p0,mask_50,pop_SSP2,2080,24,31476416.0,81.82457873777557,2.845921,45632690.0
cdd_26p0,mask_50,pop_SSP2,2080,25,751280900.0,1011.2055688190582,2.845921,802491800.0
cdd_26p0,mask_50,pop_SSP2,2080,26,386660160.0,268.97207324283954,2.845921,483205730.0
cdd_26p0,mask_50,pop_SSP2,2090,1,10963838.0,32.170983728437044,3.137292,45264700.0
cdd_26p0,mask_50,pop_SSP2,2090,2,348741570.0,284.7143243542182,3.137292,409720960.0
cdd_26p0,mask_50,pop_SSP2,2090,3,78203496.0,290.944928994259,3.137292,147301260.0
cdd_26p0,mask_50,pop_SSP2,2090,4,91656180.0,343.6020574213199,3.137292,109547370.0
cdd_26p0,mask_50,pop_SSP2,2090,5,183040180.0,535.8386709198197,3.137292,193650340.0
cdd_26p0,mask_50,pop_SSP2,2090,6,129124450.0,315.703881378986,3.137292,244516750.0
cdd_26p0,mask_50,pop_SSP2,2090,7,332857500.0,573.885646465123,3.137292,333708300.0
cdd_26p0,mask_50,pop_SSP2,2090,8,1701568600.0,1122.520803051338,3.137292,1748499300.0
cdd_26p0,mask_50,pop_SSP2,2090,9,403436350.0,492.5671609851637,3.137292,850514400.0
cdd_26p0,mask_50,pop_SSP2,2090,10,33817776.0,115.62009533918511,3.137292,63799784.0
cdd_26p0,mask_50,pop_SSP2,2090,11,133633980.0,51.68753902223209,3.137292,430576960.0
cdd_26p0,mask_50,pop_SSP2,2090,12,35759800.0,69.8141411242099,3.137292,87182820.0
cdd_26p0,mask_50,pop_SSP2,2090,13,75517090.0,218.23696657906916,3.137292,89494320.0
cdd_26p0,mask_50,pop_SSP2,2090,14,25202280.0,81.35123318067374,3.137292,38088804.0
cdd_26p0,mask_50,pop_SSP2,2090,15,98704344.0,349.9235861057202,3.137292,114867560.0
cdd_26p0,mask_50,pop_SSP2,2090,16,63866920.0,87.84756134857565,3.137292,142233840.0
cdd_26p0,mask_50,pop_SSP2,2090,17,396417900.0,897.2554662522302,3.137292,421313020.0
cdd_26p0,mask_50,pop_SSP2,2090,18,1471985700.0,1207.8111579485178,3.137292,1498046700.0
cdd_26p0,mask_50,pop_SSP2,2090,19,45092020.0,113.63080549444554,3.137292,50695056.0
cdd_26p0,mask_50,pop_SSP2,2090,20,812260030.0,332.6153741651865,3.137292,913915000.0
cdd_26p0,mask_50,pop_SSP2,2090,21,436028800.0,1006.4090795648975,3.137292,442814980.0
cdd_26p0,mask_50,pop_SSP2,2090,22,294501020.0,788.758473756594,3.137292,304066370.0
cdd_26p0,mask_50,pop_SSP2,2090,23,72365420.0,176.8010453025451,3.137292,80221390.0
cdd_26p0,mask_50,pop_SSP2,2090,24,32139252.0,91.78705373992058,3.137292,45970976.0
cdd_26p0,mask_50,pop_SSP2,2090,25,767934200.0,1075.6737741144445,3.137292,808838660.0
cdd_26p0,mask_50,pop_SSP2,2090,26,410700400.0,303.931721186157,3.137292,502567100.0
cdd_26p0,mask_50,pop_SSP2,2100,1,23449824.0,44.81493152011414,3.422318,44719280.0
cdd_26p0,mask_50,pop_SSP2,2100,2,353447600.0,311.5652607156184,3.422318,408499700.0
cdd_26p0,mask_50,pop_SSP2,2100,3,77309170.0,307.31009502428066,3.422318,144189000.0
cdd_26p0,mask_50,pop_SSP2,2100,4,90092340.0,374.49844079521444,3.422318,106041360.0
cdd_26p0,mask_50,pop_SSP2,2100,5,175148720.0,582.8095814797215,3.422318,182229540.0
cdd_26p0,mask_50,pop_SSP2,2100,6,125080750.0,339.2242096384013,3.422318,235626800.0
cdd_26p0,mask_50,pop_SSP2,2100,7,332378800.0,610.0957154024991,3.422318,333032160.0
cdd_26p0,mask_50,pop_SSP2,2100,8,1774829700.0,1179.7118749944536,3.422318,1823155500.0
cdd_26p0,mask_50,pop_SSP2,2100,9,438266240.0,520.4115731137564,3.422318,864178800.0
cdd_26p0,mask_50,pop_SSP2,2100,10,32875860.0,128.93454207965488,3.422318,60728110.0
cdd_26p0,mask_50,pop_SSP2,2100,11,154450560.0,60.03899213099199,3.422318,425041180.0
cdd_26p0,mask_50,pop_SSP2,2100,12,39763216.0,85.18707178657381,3.422318,83693990.0
cdd_26p0,mask_50,pop_SSP2,2100,13,77106350.0,234.15083193378146,3.422318,85637630.0
cdd_26p0,mask_50,pop_SSP2,2100,14,26633588.0,102.68791281848145,3.422318,36338800.0
cdd_26p0,mask_50,pop_SSP2,2100,15,99231070.0,381.7593972154076,3.422318,114497230.0
cdd_26p0,mask_50,pop_SSP2,2100,16,77772856.0,104.26107414608018,3.422318,138470290.0
cdd_26p0,mask_50,pop_SSP2,2100,17,391810940.0,940.519308924645,3.422318,416395870.0
cdd_26p0,mask_50,pop_SSP2,2100,18,1398885900.0,1276.9117213689722,3.422318,1421647000.0
cdd_26p0,mask_50,pop_SSP2,2100,19,41301164.0,130.19203489599286,3.422318,45837730.0
cdd_26p0,mask_50,pop_SSP2,2100,20,748770750.0,369.60358587062757,3.422318,825335200.0
cdd_26p0,mask_50,pop_SSP2,2100,21,419947000.0,1073.5946824058656,3.422318,425465700.0
cdd_26p0,mask_50,pop_SSP2,2100,22,281423740.0,840.1074254598448,3.422318,290407300.0
cdd_26p0,mask_50,pop_SSP2,2100,23,68340824.0,194.4659731571755,3.422318,74862880.0
cdd_26p0,mask_50,pop_SSP2,2100,24,32646792.0,100.47244223193753,3.422318,45766380.0
cdd_26p0,mask_50,pop_SSP2,2100,25,767534140.0,1139.009572340481,3.422318,806595840.0
cdd_26p0,mask_50,pop_SSP2,2100,26,427780600.0,331.74504373086967,3.422318,511516400.0
cdd_26p0,mask_50,pop_SSP3,2040,1,0.0,6.315618121110216,1.693643,40483924.0
cdd_26p0,mask_50,pop_SSP3,2040,2,226060130.0,158.66317010706922,1.693643,365363970.0
cdd_26p0,mask_50,pop_SSP3,2040,3,60471104.0,169.2161097598955,1.693643,147148340.0
cdd_26p0,mask_50,pop_SSP3,2040,4,78238630.0,159.06752234522529,1.693643,112742000.0
cdd_26p0,mask_50,pop_SSP3,2040,5,164090940.0,273.3289784448457,1.693643,231874340.0
